id,family,file,line,column,match,status,evidence_or_reason,source_line,file_sha256
V9-1912,surface,Sailune/TechnologyPresets.swift,447,29,.background(,待共用,直接背景或色值；需判定表面用途與既有 token 是否相同。,.background(.bar),c9fb60bef8a13a413b4f8f6813384f03a286ab9ebefb37391e0166b1850d3dca
V9-1913,symbol,Sailune/TechnologyPresets.swift,451,51,"systemImage: ""gearshape.2""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"ContentUnavailableView(""請選擇技術階段"", systemImage: ""gearshape.2"")",c9fb60bef8a13a413b4f8f6813384f03a286ab9ebefb37391e0166b1850d3dca
V9-1914,button,Sailune/TechnologyPresets.swift,456,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(SailuneActionCopy.close) { dismiss() },c9fb60bef8a13a413b4f8f6813384f03a286ab9ebefb37391e0166b1850d3dca
V9-1915,copy,Sailune/TechnologyPresets.swift,456,20,SailuneActionCopy.close,已共用,使用或定義集中操作文案。,Button(SailuneActionCopy.close) { dismiss() },c9fb60bef8a13a413b4f8f6813384f03a286ab9ebefb37391e0166b1850d3dca
V9-1916,copy,Sailune/TechnologyPresets.swift,484,21,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""參考作品：\(preset.referenceCase)"")",c9fb60bef8a13a413b4f8f6813384f03a286ab9ebefb37391e0166b1850d3dca
V9-1917,copy,Sailune/TechnologyPresets.swift,486,21,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""參考時間：\(preset.referencePeriod)"")",c9fb60bef8a13a413b4f8f6813384f03a286ab9ebefb37391e0166b1850d3dca
V9-1918,copy,Sailune/TimelineEraManagementViews.swift,31,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""年號管理"").font(.system(.headline, design: .serif))",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1919,copy,Sailune/TimelineEraManagementViews.swift,33,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""紀元為全書共享的時間皮膚。序數較小者排在時間河上游；填負數可建立前史紀元，供副軸落釘。改元（踰年推進敘事）請於主軸操作。"")",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1920,copy,Sailune/TimelineEraManagementViews.swift,48,17,"Label(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Label(""新增紀元"", systemImage: SailuneSymbol.addCircle.systemName)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1921,symbol,Sailune/TimelineEraManagementViews.swift,48,44,SailuneSymbol.addCircle,已共用,使用或定義語意圖標 key；原字形由集中表提供。,"Label(""新增紀元"", systemImage: SailuneSymbol.addCircle.systemName)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1922,button_style,Sailune/TimelineEraManagementViews.swift,50,13,.buttonStyle(,已共用,引用或定義既有共用 ButtonStyle。,.buttonStyle(PlanningActionStyle()),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1923,button,Sailune/TimelineEraManagementViews.swift,53,17,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(SailuneActionCopy.done) {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1924,copy,Sailune/TimelineEraManagementViews.swift,53,24,SailuneActionCopy.done,已共用,使用或定義集中操作文案。,Button(SailuneActionCopy.done) {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1925,failure_path,Sailune/TimelineEraManagementViews.swift,55,21,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { saveError = error.localizedDescription; return },396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1926,button_style,Sailune/TimelineEraManagementViews.swift,58,17,.buttonStyle(,已共用,引用或定義既有共用 ButtonStyle。,.buttonStyle(PlanningActionStyle(prominent: true)),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1927,dialog,Sailune/TimelineEraManagementViews.swift,61,9,.alert(,待共用,原生呈現入口；需按確認、錯誤、取消及資料後果分組，僅呈現外殼可共用。,.alert(,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1928,button,Sailune/TimelineEraManagementViews.swift,66,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(SailuneActionCopy.cancel, role: .cancel) { pendingDeleteEra = nil }",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1929,copy,Sailune/TimelineEraManagementViews.swift,66,20,SailuneActionCopy.cancel,已共用,使用或定義集中操作文案。,"Button(SailuneActionCopy.cancel, role: .cancel) { pendingDeleteEra = nil }",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1930,button,Sailune/TimelineEraManagementViews.swift,67,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(SailuneActionCopy.delete, role: .destructive) { performDeleteEra(era) }",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1931,copy,Sailune/TimelineEraManagementViews.swift,67,20,SailuneActionCopy.delete,已共用,使用或定義集中操作文案。,"Button(SailuneActionCopy.delete, role: .destructive) { performDeleteEra(era) }",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1932,failure_path,Sailune/TimelineEraManagementViews.swift,111,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1933,field,Sailune/TimelineEraManagementViews.swift,128,17,TextField(,待共用,原生欄位；需檢查數值、焦點、提交與多行等專用契約。,"TextField(""紀元名"", text: $era.name)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1934,button,Sailune/TimelineEraManagementViews.swift,130,17,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(role: .destructive, action: onDelete) {",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1935,copy,Sailune/TimelineEraManagementViews.swift,131,27,SailuneActionCopy.delete,已共用,使用或定義集中操作文案。,"Label(SailuneActionCopy.delete, systemImage: SailuneSymbol.delete.systemName)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1936,symbol,Sailune/TimelineEraManagementViews.swift,131,66,SailuneSymbol.delete,已共用,使用或定義語意圖標 key；原字形由集中表提供。,"Label(SailuneActionCopy.delete, systemImage: SailuneSymbol.delete.systemName)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1937,button_style,Sailune/TimelineEraManagementViews.swift,133,17,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.borderless),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1938,copy,Sailune/TimelineEraManagementViews.swift,136,17,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""序"").font(.caption2).foregroundStyle(.secondary)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1939,field,Sailune/TimelineEraManagementViews.swift,137,17,TextField(,待共用,原生欄位；需檢查數值、焦點、提交與多行等專用契約。,"TextField("""", value: $era.startOrdinal, format: .number)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1940,button_style,Sailune/TimelineEraManagementViews.swift,149,29,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.plain),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1941,surface,Sailune/TimelineEraManagementViews.swift,156,9,.background(,待共用,直接背景或色值；需判定表面用途與既有 token 是否相同。,.background(Color.primary.opacity(hovering ? 0.05 : 0.025)),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1942,failure_path,Sailune/TimelineEraManagementViews.swift,186,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1943,failure_path,Sailune/TimelineEraManagementViews.swift,193,11,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1944,copy,Sailune/TimelineEraManagementViews.swift,203,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""改元（踰年）"").font(.system(.headline, design: .serif))",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1945,field,Sailune/TimelineEraManagementViews.swift,208,13,TextField(,待共用,原生欄位；需檢查數值、焦點、提交與多行等專用契約。,"TextField(""新年號名"", text: $name)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1946,copy,Sailune/TimelineEraManagementViews.swift,209,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""年號色"").font(.caption).foregroundStyle(.secondary)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1947,button_style,Sailune/TimelineEraManagementViews.swift,218,21,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.plain),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1948,button,Sailune/TimelineEraManagementViews.swift,222,17,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(SailuneActionCopy.cancel) { dismiss() },396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1949,copy,Sailune/TimelineEraManagementViews.swift,222,24,SailuneActionCopy.cancel,已共用,使用或定義集中操作文案。,Button(SailuneActionCopy.cancel) { dismiss() },396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1950,button,Sailune/TimelineEraManagementViews.swift,224,17,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,"Button(""確認改元"") {",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1951,copy,Sailune/TimelineEraManagementViews.swift,224,17,"Button(""",待共用,直接 Button／Label／Menu 文案；需與同功能操作名稱及例外對照。,"Button(""確認改元"") {",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1952,failure_path,Sailune/TimelineEraManagementViews.swift,231,23,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,} catch { saveError = error.localizedDescription; return },396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1953,button_style,Sailune/TimelineEraManagementViews.swift,234,17,.buttonStyle(,已共用,引用或定義既有共用 ButtonStyle。,.buttonStyle(PlanningActionStyle(prominent: true)),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1954,copy,Sailune/TimelineEraManagementViews.swift,254,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""編輯年號"").font(.system(.headline, design: .serif))",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1955,field,Sailune/TimelineEraManagementViews.swift,256,13,TextField(,待共用,原生欄位；需檢查數值、焦點、提交與多行等專用契約。,"TextField(""年號名"", text: $era.name)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1956,copy,Sailune/TimelineEraManagementViews.swift,257,13,"Text(""",合理例外,靜態欄名或領域內容；非可執行操作文案，保留畫面語境。,"Text(""年號色"").font(.caption).foregroundStyle(.secondary)",396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1957,button_style,Sailune/TimelineEraManagementViews.swift,266,21,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.plain),396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1958,button,Sailune/TimelineEraManagementViews.swift,271,17,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(SailuneActionCopy.done) {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1959,copy,Sailune/TimelineEraManagementViews.swift,271,24,SailuneActionCopy.done,已共用,使用或定義集中操作文案。,Button(SailuneActionCopy.done) {,396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1960,failure_path,Sailune/TimelineEraManagementViews.swift,273,21,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { saveError = error.localizedDescription; return },396f354beb59cdac5c24620e325f5619bc83c7a349a769f960ad514fe4a7d63d
V9-1961,surface,Sailune/TimelineViews.swift,55,9,.background(,待共用,直接背景或色值；需判定表面用途與既有 token 是否相同。,.background(Color.workspacePanelBackground),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1962,symbol,Sailune/TimelineViews.swift,186,48,"systemImage: ""list.bullet""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"ContentUnavailableView(""尚無可顯示的標題"", systemImage: ""list.bullet"")",16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1963,button,Sailune/TimelineViews.swift,203,13,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,Button(action: action) {,16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1964,symbol,Sailune/TimelineViews.swift,207,27,"systemName: ""arrow.right""",待共用,直接 SF Symbol 字串；須依實際操作或資料語意分類。,"Image(systemName: ""arrow.right"")",16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1965,button_style,Sailune/TimelineViews.swift,215,13,.buttonStyle(,待共用,原生樣式；需與同語意按鈕比對，不能只按 style 名稱批量替換。,.buttonStyle(.plain),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1966,accessibility,Sailune/TimelineViews.swift,216,13,.help(,待共用,直接提示或輔助描述；需核對同操作名稱及可點擊對象。,.help(displayTitle),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1967,accessibility,Sailune/TimelineViews.swift,217,13,.accessibilityLabel(,待共用,直接提示或輔助描述；需核對同操作名稱及可點擊對象。,.accessibilityLabel(displayTitle),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1968,accessibility,Sailune/TimelineViews.swift,224,17,.help(,待共用,直接提示或輔助描述；需核對同操作名稱及可點擊對象。,.help(displayTitle),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1969,accessibility,Sailune/TimelineViews.swift,225,17,.accessibilityLabel(,待共用,直接提示或輔助描述；需核對同操作名稱及可點擊對象。,.accessibilityLabel(displayTitle),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1970,surface,Sailune/TimelineViews.swift,392,9,.background(,待共用,直接背景或色值；需判定表面用途與既有 token 是否相同。,.background(Color(nsColor: .controlBackgroundColor)),16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1971,failure_path,Sailune/TimelineViews.swift,401,13,catch,待共用,失敗分支或可選錯誤；需核對主要結果、次要錯誤記錄與恢復契約。,catch { operationError = error.localizedDescription },16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1972,dialog,Sailune/TimelineViews.swift,405,9,.alert(,待共用,原生呈現入口；需按確認、錯誤、取消及資料後果分組，僅呈現外殼可共用。,".alert(""時間軸操作失敗"", isPresented: operationErrorBinding) { Button(SailuneActionCopy.acknowledge) { operationError = nil } } message: {",16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1973,button,Sailune/TimelineViews.swift,405,65,Button(,待共用,原生 Button；須按動作角色、位置、命中與資料 action 判定共用外殼或具名例外。,".alert(""時間軸操作失敗"", isPresented: operationErrorBinding) { Button(SailuneActionCopy.acknowledge) { operationError = nil } } message: {",16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
V9-1974,copy,Sailune/TimelineViews.swift,405,72,SailuneActionCopy.acknowledge,已共用,使用或定義集中操作文案。,".alert(""時間軸操作失敗"", isPresented: operationErrorBinding) { Button(SailuneActionCopy.acknowledge) { operationError = nil } } message: {",16314b98484ce29e0848159f71208758fc7a70f701197cff94b72c280cdd419a
